cust_id,address
2011129456,株洲市荷塘区株铁供应段制材厂办公楼一楼
2011129452,株洲市荷塘区石宋路大众家园4、5栋
2011129459,株洲市天元区长江南路华天新村109号门面
2011129486,株洲市芦淞区姚家坝乡姚家坝村
2011129485,株洲市芦淞区姚家坝乡姚家坝村新站组
2011129471,株洲市荷塘区新华东路附49号
2011129500,株洲市荷塘区东环新城32栋16号
2011129502,株洲市荷塘区红旗中路25号
2011129469,株洲市芦淞区庆云山综合楼门面7.8号
2011129498,株洲市荷塘区石宋路太阳新村2栋35号
2011129464,株洲市芦淞区百江明珠11栋111号门面
2011129499,株洲市荷塘区红旗村24栋103号门面
2011129493,株洲市荷塘区东环新城45栋01号
2011129481,株洲市天元区天台路市政府5号门面
2011129473,株洲市天元区莲花小区7栋Z32-6号门面
2011129517,株洲市荷塘区戴家岭芙蓉冲组散户
2011129440,株洲市石峰区建设村大塘湾1号
2011129463,株洲市天元区株洲大道68号尚格名城二期20号110号
2011129532,株洲市芦淞区太子路1219号裕景龙苑1栋104号门面
2011129504,株洲市芦淞区建宁乡龙泉村余家冲组
2011129511,株洲市芦淞区太子路1398号百江花园14栋109号
2011129524,株洲市芦淞区人民中路610号28、29号门面
2011129467,株洲市天元区三门镇株木村
2011129489,株洲市天元区颐景园小区22栋104门面
2011129521,株洲市荷塘区新塘村安置户140-3号门面
2011129503,株洲市荷塘区新华东路239号岭秀天下2栋101室
2011129505,株洲市天元区马家河镇月塘小区A片区19号门面
2011129495,株洲市荷塘区玫瑰名城丁香苑1、2、3栋
2011129506,株洲市天元区湘芸路月塘二期安置小区10栋1号门面
2011129494,株洲市天元区群丰镇响塘村竹山组
2011129527,株洲市荷塘区东环北路288号三一歌雅郡8栋106号门面
2011129534,株洲市荷塘区裕丰广场B区007号
2011129571,株洲市石峰区清石路广汇小区4号楼4栋113号
2011129540,株洲市芦淞区人民中路10栋101号
2011129575,株洲市荷塘区石宋路财富小区17栋
2011129550,株洲市天元区德政花苑13栋附102、103号门面
2011129548,株洲市天元区中达路9号公租房2号门面
2011129557,株洲市天元区明日路17号3号公寓
2011129546,株洲市天元区尚格名城1期15号楼101号
2011129566,株洲市芦淞区龙泉村窑棚子组042号
2011129545,株洲市芦淞区大京风景区苦竹村
2011129528,株洲市芦淞区姚家坝乡姚家坝村基塘组
2011129529,株洲市姚家坝乡张家湾村围子组09号
2011129470,株洲市荷塘区新华东路239号岭秀天下2栋108号
2011129592,株洲市荷塘区育才路鑫泰大楼103号门面
2011129568,株洲市芦淞区庆云山路风林绿洲小区107、108号门面
2011129577,株洲市天元区泰山路师专教工住宅10栋301号杂物间
2011129574,株洲市天元区滨江北路789号富基滨江公园7栋202室
2011129579,株洲市云龙示范区红旗北路田心大丰村57号
2011129601,株洲市荷塘区合泰裕丰1区16栋
2011129567,株洲市石峰区田心东门车站路玉澜小区403号门面
2011129595,株洲市荷塘区新华东路6号东方花园12栋116号门面
2011129598,株洲市荷塘区石宋路295号10栋5单元（财富地带）
2011129589,株洲市石峰区清水塘湘天桥百货商场（清水路）
2011129606,株洲市荷塘区明照乡戴家岭村戴家岭组
2011129578,株洲市荷塘区文化路德民小区东环新城75栋
2011129587,株洲市芦淞区南方公司仁和天城107号门面
2011129630,株洲市芦淞区农兴桥新桥组
2011129618,株洲市荷塘区金钩山村次周湾组
2011129604,株洲市天元区黄河北路567号金质颐园1栋101号门面
2011129593,株洲市天元区泰华二村3栋南3号门面
2011129617,株洲市荷塘区金钩山村藕塘冲组
2011129560,株洲市天元区三门镇上节街
2011129580,株洲市天元区雷打石镇仙鹅村新塘组
2011129607,株洲市荷塘区明照乡新市村
2012000330,株洲市荷塘区仙庾镇夏家塅村
2011129624,株洲市天元区广厦路广厦新村临街2号门面
2011129608,株洲市芦淞区人民中路20号103、104号门面
2011129619,株洲市荷塘区十三中周家屋场6栋1号门面
2011129623,株洲市芦淞建设中路804号（原白石港街道)
2011129599,株洲市天元区湘依路创业服务中心科研楼1层104号
2011129609,株洲市天元区泰山路金泰园小区门面
2011129512,株洲市芦淞区五里墩乡白井村昂公祠组西瓜001号（原昂公祠组017号）
2011129513,株洲市芦淞区五里墩乡白井村昂公祠组006号
2011129516,株洲市芦淞区五里墩乡白井村竹塘组018号
2011129613,株洲市荷塘区合泰银基小区9栋107号门面
2011129663,株洲市荷塘区石宋路银基小区25栋101号
2011129612,株洲市荷塘区合泰裕丰1区9栋
2011129669,株洲市荷塘区合泰银基小区2栋
2011129668,株洲市荷塘区合泰银基小区3栋108号
2011129651,株洲市芦淞区太子路925号枫溪小区2号楼44、45号门面
2011129656,株洲市芦淞区老1815线燎原新村私房
2011129634,株洲市芦淞区服装工业园36栋101号
2011129660,株洲市荷塘区明照乡星星村新屋湾021号
2011129645,株洲市天元区明日路美的城二期4栋101号门面
2011129673,株洲市芦淞区龙泉村洪家冲计生委旁1号门面
2011129679,株洲市天元区株洲大道68号尚格名城二期7栋108号
2011129682,株洲市天元区黄河南路11号富景园小区5栋111号门面
2011129648,株洲市石峰区田心北门九方牡丹园M-7、M-8号
2011129662,株洲市白关镇大岭村墓炉组
2011129643,株洲市芦淞区新芦淞工业园53栋1号门面
2011129666,株洲市天元区明珠路湘银世纪花园12栋1号门面
2011129659,株洲市天元区黄河北路金质颐园4栋104号
2011129625,株洲市芦淞区盛世路29号地税新村1栋6号门面
2011129640,株洲市石峰区清石广场北都大厦一楼门面
2011129672,株洲市芦淞区建设南路徐家桥商业步行街时代广场1层101号
2011129678,株洲市芦淞区姚家坝乡同化寺村
2011129713,株洲市荷塘区新华东路496号东方丽都2栋104号
2011129685,株洲市芦淞区大京风景名胜区残梅村王麦组04号
2011129709,株洲市芦淞区白关镇大岭村大岭组
2011129686,株洲市芦淞区大京风景名胜区残梅村马头组30号
2011129710,株洲市天元区雷打石镇公道街
2011129695,株洲市芦淞区贺嘉路10号贺家土大市场内壹楼1156号铺
2011129711,株洲市荷塘区红旗南路锦龙小区44栋17号
2011129697,株洲市荷塘区东湖路佳苑小区14栋1楼
2011129704,株洲市芦淞区太子路1398号百江花园24、25栋106号
2011129626,株洲市芦淞区龙泉村塘头组
2011129689,株洲市芦淞区欣月佳园二期1栋109号门面
2011129722,株洲市芦淞区泰亨路15栋1楼门面
